#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DECA
#Date Time: 2023-12-07 20:39:51.892
#Sample rate: 3.33333e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 2.98 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: -2.95 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.1 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-4.289339374038903e-05,3.048859662259387,-0.001470770160600043
-4.286339374038902e-05,3.046542312620648,-0.003806973467907593
-4.283339374038901e-05,3.046542312620648,-0.004808203456752913
-4.280339374038902e-05,3.047535462465822,-0.003806973467907593
-4.277339374038901e-05,3.046542312620648,-0.005141946786369378
-4.274339374038903e-05,3.046542312620648,-0.006143176775214687
-4.271339374038902e-05,3.047866512414213,-0.002805743479061373
-4.268339374038903e-05,3.047866512414213,-0.002805743479061373
-4.265339374038902e-05,3.045880212723865,-0.005475690115984477
-4.262339374038901e-05,3.046542312620649,-0.004140716797521793
-4.259339374038902e-05,3.049190712207778,-0.002138256819830708
-4.256339374038901e-05,3.047535462465822,-0.002472000149446578
-4.253339374038903e-05,3.04720441251743,-0.004140716797521944
-4.250339374038902e-05,3.047535462465822,-0.003473230138292038
-4.247339374038903e-05,3.04720441251743,-0.003806973467907441
-4.244339374038902e-05,3.046211262672256,-0.003806973467907593
-4.241339374038901e-05,3.048197562362604,-0.001470770160600954
-4.238339374038902e-05,3.046873362569039,-0.003473230138292038
-4.235339374038901e-05,3.044887062878692,-0.004808203456753065
-4.232339374038903e-05,3.046873362569038,-0.004140716797523007
-4.229339374038902e-05,3.047535462465822,-0.002805743479061373
-4.226339374038903e-05,3.046873362569039,-0.003806973467907137
-4.223339374038902e-05,3.047535462465822,-0.003139486808676928
-4.220339374038901e-05,3.047535462465821,-0.003473230138292494
-4.217339374038903e-05,3.046873362569039,-0.004474460127138258
-4.214339374038901e-05,3.04720441251743,-0.003139486808676928
-4.211339374038903e-05,3.047535462465822,-0.002138256819831164
-4.208339374038902e-05,3.046542312620648,-0.002805743479061373
-4.205339374038902e-05,3.045880212723865,-0.004140716797522703
-4.202339374038902e-05,3.046873362569039,-0.003139486808676928
-4.199339374038902e-05,3.04720441251743,-0.003139486808676928
-4.196339374038903e-05,3.045880212723865,-0.004808203456753368
-4.193339374038901e-05,3.047866512414213,-0.003473230138292038
-4.190339374038902e-05,3.048528612310995,-0.001804513490215154
-4.187339374038902e-05,3.04720441251743,-0.002805743479061373
-4.184339374038902e-05,3.045880212723865,-0.005141946786368923
-4.181339374038902e-05,3.04720441251743,-0.003473230138292038
-4.178339374038902e-05,3.047535462465822,-0.003473230138292038
-4.175339374038903e-05,3.047866512414213,-0.002472000149445819
-4.172339374038901e-05,3.047535462465822,-0.002472000149445819
-4.169339374038902e-05,3.047535462465822,-0.004474460127138258
-4.166339374038902e-05,3.046211262672256,-0.004808203456753368
-4.163339374038902e-05,3.04720441251743,-0.003139486808676928
-4.160339374038902e-05,3.047866512414213,-0.002138256819830708
-4.157339374038902e-05,3.047535462465822,-0.004140716797522703
-4.154339374038903e-05,3.047866512414213,-0.004140716797522703
-4.151339374038901e-05,3.047535462465822,-0.003139486808676928
-4.148339374038902e-05,3.048528612310995,-0.002805743479061373
-4.145339374038902e-05,3.049190712207778,-0.002472000149445819
-4.142339374038902e-05,3.048859662259387,-0.0004695401717538239
-4.139339374038902e-05,3.046873362569039,-0.002472000149445819
-4.136339374038902e-05,3.046873362569039,-0.003806973467907593
-4.133339374038903e-05,3.048528612310995,-0.001804513490215154
-4.130339374038901e-05,3.048859662259387,-0.002805743479061373
-4.127339374038902e-05,3.04720441251743,-0.003806973467907593
-4.124339374038902e-05,3.048528612310995,-0.002472000149445819
-4.121339374038902e-05,3.048859662259387,-0.002805743479061373
-4.118339374038902e-05,3.047866512414213,-0.002138256819830708
-4.115339374038902e-05,3.046211262672256,-0.004474460127138258
-4.112339374038903e-05,3.047866512414213,-0.002805743479061373
-4.109339374038902e-05,3.04720441251743,-0.001804513490215154
-4.106339374038902e-05,3.04720441251743,-0.002805743479061373
-4.103339374038902e-05,3.047866512414213,-0.002805743479061373
-4.100339374038902e-05,3.048197562362604,-0.002472000149445819
-4.097339374038902e-05,3.047866512414213,-0.002472000149445819
-4.094339374038903e-05,3.048528612310995,-0.001137026830984489
-4.091339374038901e-05,3.049852812104561,-0.0008032835013689343
-4.088339374038902e-05,3.04720441251743,-0.002805743479061373
-4.085339374038902e-05,3.04720441251743,-0.003806973467907593
-4.082339374038902e-05,3.048859662259387,-0.002472000149445819
-4.079339374038902e-05,3.048197562362604,-0.004140716797522703
-4.076339374038902e-05,3.048528612310995,-0.003473230138292038
-4.073339374038903e-05,3.047866512414213,-0.002472000149445819
-4.070339374038901e-05,3.047866512414213,-0.004808203456753368
-4.067339374038902e-05,3.04720441251743,-0.003806973467907593
-4.064339374038902e-05,3.048197562362604,-0.002472000149445819
-4.061339374038902e-05,3.048197562362604,-0.001470770160600043
-4.058339374038902e-05,3.047535462465822,-0.002138256819830708
-4.055339374038902e-05,3.046873362569039,-0.003806973467907593
-4.052339374038903e-05,3.048528612310995,-0.002805743479061373
-4.049339374038901e-05,3.048528612310995,-0.002472000149445819
-4.046339374038902e-05,3.048528612310995,-0.002805743479061373
-4.043339374038902e-05,3.048859662259387,-0.001804513490215154
-4.040339374038902e-05,3.047866512414213,-0.002138256819830708
-4.037339374038902e-05,3.047866512414213,-0.003473230138292038
-4.034339374038902e-05,3.048197562362604,-0.001804513490215154
-4.031339374038903e-05,3.049190712207778,-0.001470770160600043
-4.028339374038901e-05,3.048197562362604,-0.002472000149445819
-4.025339374038902e-05,3.048859662259387,-0.002138256819830708
-4.022339374038902e-05,3.048197562362604,-0.002138256819830708
-4.019339374038902e-05,3.048197562362604,-0.004140716797522703
-4.016339374038902e-05,3.047866512414213,-0.003806973467907593
-4.013339374038902e-05,3.048197562362604,-0.001804513490215154
-4.010339374038903e-05,3.047866512414213,-0.002138256819830708
-4.007339374038901e-05,3.04720441251743,-0.003139486808676928
-4.004339374038902e-05,3.048859662259387,-0.004140716797522703
-4.001339374038902e-05,3.048197562362604,-0.002138256819830708
-3.998339374038902e-05,3.048528612310995,-0.002805743479061373
-3.995339374038902e-05,3.04952176215617,-0.001470770160600043
-3.992339374038902e-05,3.048859662259387,-0.002472000149445819
-3.989339374038903e-05,3.04720441251743,-0.004474460127138258
-3.986339374038902e-05,3.048197562362604,-0.004474460127138258
-3.983339374038902e-05,3.049852812104561,-0.001470770160600043
-3.980339374038902e-05,3.049190712207778,-0.001137026830984489
-3.977339374038902e-05,3.048197562362604,-0.002138256819830708
-3.974339374038902e-05,3.047866512414213,-0.004140716797522703
-3.971339374038902e-05,3.048197562362604,-0.003139486808676928
-3.968339374038901e-05,3.047535462465822,-0.002138256819830708
-3.965339374038902e-05,3.047866512414213,-0.002805743479061373
-3.962339374038902e-05,3.048528612310995,-0.002805743479061373
-3.959339374038902e-05,3.04720441251743,-0.003139486808676928
-3.956339374038902e-05,3.048528612310995,-0.004140716797522703
-3.953339374038902e-05,3.047866512414213,-0.003139486808676928
-3.950339374038903e-05,3.048859662259387,-0.002472000149445819
